Crime Type,Loss Amount,State/Territory,Year
Corporate Data Breach,$0,Iowa,2019
Credit Card Fraud,"$9,123,900",Iowa,2019
Crimes Against Children,$0,Iowa,2019
Criminal Forums,$0,Iowa,2019
Denial of Service/TDos,$0,Iowa,2019
Employment,"$202,964",Iowa,2019
Extortion,"$1,631,921",Iowa,2019
Gambling,$18,Iowa,2019
Government Impersonation,"$148,143",Iowa,2019
Hacktivist,$0,Iowa,2019
Harassment/Threats of Violence,"$2,210",Iowa,2019
Health Care Related,$0,Iowa,2019
IPR/Copyright and Counterfeit,"$11,700",Iowa,2019
Identity Theft,"$9,364,062",Iowa,2019
Investment,"$981,674",Iowa,2019
Lottery/Sweepstakes/Inheritance,"$2,238,890",Iowa,2019
Malware/Scareware/Virus,"$4,477",Iowa,2019
Misrepresentation,"$12,615",Iowa,2019
No Lead Value,$0,Iowa,2019
Non-payment/Non-Delivery,"$943,080",Iowa,2019
Other,"$175,781",Iowa,2019
Overpayment,"$378,043",Iowa,2019
Personal Data Breach,"$1,282,636",Iowa,2019
Phishing/Vishing/Smishing/Pharming,"$186,603",Iowa,2019
Ransomware,$0,Iowa,2019
Re-shipping,$0,Iowa,2019
Real Estate/Rental,"$1,021,952",Iowa,2019
Spoofing,"$2,193,676",Iowa,2019
Tech Support,"$232,122",Iowa,2019
Terrorism,$0,Iowa,2019
Social Media,"$412,903",Iowa,2019
Virtual Currency,"$368,597",Iowa,2019
Advanced Fee,"$614,832",Kansas,2019
BEC/EAC,"$10,030,805",Kansas,2019
Charity,$0,Kansas,2019
Civil Matter,$854,Kansas,2019
Confidence Fraud/Romance,"$1,710,339",Kansas,2019
Corporate Data Breach,"$1,030,090",Kansas,2019
Credit Card Fraud,"$300,541",Kansas,2019
Crimes Against Children,"$12,010",Kansas,2019
Criminal Forums,$0,Kansas,2019
Denial of Service/TDos,"$1,300",Kansas,2019
Employment,"$85,391",Kansas,2019
Extortion,"$430,717",Kansas,2019
Gambling,$350,Kansas,2019
Government Impersonation,"$673,834",Kansas,2019
Hacktivist,$0,Kansas,2019
Harassment/Threats of Violence,"$34,602",Kansas,2019
Health Care Related,"$177,700",Kansas,2019
IPR/Copyright and Counterfeit,"$1,271",Kansas,2019
Identity Theft,"$271,363",Kansas,2019
Investment,"$32,147",Kansas,2019
Lottery/Sweepstakes/Inheritance,"$229,322",Kansas,2019
Malware/Scareware/Virus,$0,Kansas,2019
Misrepresentation,"$249,545",Kansas,2019
No Lead Value,$0,Kansas,2019
Non-payment/Non-Delivery,"$1,245,531",Kansas,2019
Other,"$20,403",Kansas,2019
Overpayment,"$169,394",Kansas,2019
Personal Data Breach,"$115,180",Kansas,2019
Phishing/Vishing/Smishing/Pharming,"$218,702",Kansas,2019
Ransomware,"$132,481",Kansas,2019
Re-shipping,$0,Kansas,2019
Real Estate/Rental,"$72,184",Kansas,2019
Spoofing,"$4,877,921",Kansas,2019
Tech Support,"$220,736",Kansas,2019
Terrorism,$0,Kansas,2019
Social Media,"$388,904",Kansas,2019
Virtual Currency,"$39,057",Kansas,2019
Advanced Fee,"$230,484",Kentucky,2019
BEC/EAC,"$10,404,075",Kentucky,2019
Charity,$0,Kentucky,2019
Civil Matter,"$51,841",Kentucky,2019
Confidence Fraud/Romance,"$1,941,242",Kentucky,2019
Corporate Data Breach,"$237,215",Kentucky,2019
Credit Card Fraud,"$316,591",Kentucky,2019
Crimes Against Children,$0,Kentucky,2019
Criminal Forums,$0,Kentucky,2019
Denial of Service/TDos,$0,Kentucky,2019
Employment,"$212,067",Kentucky,2019
Extortion,"$198,019",Kentucky,2019
Gambling,$100,Kentucky,2019
Government Impersonation,"$1,066,648",Kentucky,2019
Hacktivist,$0,Kentucky,2019
Harassment/Threats of Violence,"$19,235",Kentucky,2019
Health Care Related,$0,Kentucky,2019
IPR/Copyright and Counterfeit,"$20,205",Kentucky,2019
Identity Theft,"$281,818",Kentucky,2019
Investment,"$147,434",Kentucky,2019
Lottery/Sweepstakes/Inheritance,"$177,798",Kentucky,2019
Malware/Scareware/Virus,"$2,499",Kentucky,2019
Misrepresentation,"$36,029",Kentucky,2019
No Lead Value,$0,Kentucky,2019
Non-payment/Non-Delivery,"$1,582,681",Kentucky,2019
Other,"$32,325",Kentucky,2019
Overpayment,"$442,451",Kentucky,2019
Personal Data Breach,"$114,282",Kentucky,2019
Phishing/Vishing/Smishing/Pharming,"$152,836",Kentucky,2019
Ransomware,$0,Kentucky,2019
Re-shipping,"$1,540",Kentucky,2019
Real Estate/Rental,"$704,125",Kentucky,2019
Spoofing,"$1,226,017",Kentucky,2019
Tech Support,"$484,792",Kentucky,2019
Terrorism,$0,Kentucky,2019
Social Media,"$480,453",Kentucky,2019
Virtual Currency,"$355,241",Kentucky,2019
Advanced Fee,"$1,175,260",Louisiana,2019
BEC/EAC,"$11,002,217",Louisiana,2019
Charity,"$1,332",Louisiana,2019
Civil Matter,"$34,838",Louisiana,2019
Confidence Fraud/Romance,"$7,177,382",Louisiana,2019
Corporate Data Breach,"$18,177",Louisiana,2019
Credit Card Fraud,"$622,393",Louisiana,2019
Crimes Against Children,$0,Louisiana,2019
Criminal Forums,$0,Louisiana,2019
Denial of Service/TDos,"$486,160",Louisiana,2019
Employment,"$416,545",Louisiana,2019
Extortion,"$136,753",Louisiana,2019
Gambling,"$2,103",Louisiana,2019
Government Impersonation,"$290,215",Louisiana,2019
Hacktivist,$0,Louisiana,2019
Harassment/Threats of Violence,"$2,115",Louisiana,2019
Health Care Related,$0,Louisiana,2019
IPR/Copyright and Counterfeit,"$19,616",Louisiana,2019
Identity Theft,"$547,901",Louisiana,2019
Investment,"$596,040",Louisiana,2019
Lottery/Sweepstakes/Inheritance,"$549,157",Louisiana,2019
Malware/Scareware/Virus,$381,Louisiana,2019
Misrepresentation,"$45,283",Louisiana,2019
No Lead Value,$0,Louisiana,2019
Non-payment/Non-Delivery,"$1,129,075",Louisiana,2019
Other,"$48,024",Louisiana,2019
Overpayment,"$556,610",Louisiana,2019
Personal Data Breach,"$720,628",Louisiana,2019
Phishing/Vishing/Smishing/Pharming,"$65,434",Louisiana,2019
Ransomware,"$8,800",Louisiana,2019
Re-shipping,"$18,151",Louisiana,2019
Real Estate/Rental,"$876,988",Louisiana,2019
Spoofing,"$4,406,993",Louisiana,2019
Tech Support,"$130,677",Louisiana,2019
Terrorism,$0,Louisiana,2019
Social Media,"$790,297",Louisiana,2019
Virtual Currency,"$162,536",Louisiana,2019
Advanced Fee,"$199,076",Maine,2019
BEC/EAC,"$554,976",Maine,2019
Charity,$0,Maine,2019
Civil Matter,$0,Maine,2019
Confidence Fraud/Romance,"$187,176",Maine,2019
Corporate Data Breach,$0,Maine,2019
Credit Card Fraud,"$61,997",Maine,2019
Crimes Against Children,$0,Maine,2019
Criminal Forums,$0,Maine,2019
Denial of Service/TDos,$0,Maine,2019
Employment,"$1,280,528",Maine,2019
Extortion,"$61,182",Maine,2019
Gambling,$0,Maine,2019
Government Impersonation,"$9,320",Maine,2019
Hacktivist,$0,Maine,2019
Harassment/Threats of Violence,"$18,000",Maine,2019
Health Care Related,$0,Maine,2019
IPR/Copyright and Counterfeit,"$2,350",Maine,2019
Identity Theft,"$93,637",Maine,2019
Investment,"$10,000",Maine,2019
Lottery/Sweepstakes/Inheritance,"$180,890",Maine,2019
Malware/Scareware/Virus,$500,Maine,2019
Misrepresentation,"$3,232",Maine,2019
No Lead Value,$0,Maine,2019
Non-payment/Non-Delivery,"$504,623",Maine,2019
Other,$315,Maine,2019
Overpayment,"$1,377,744",Maine,2019
Personal Data Breach,"$23,963",Maine,2019
Phishing/Vishing/Smishing/Pharming,"$15,098",Maine,2019
Ransomware,"$9,818",Maine,2019
Re-shipping,$0,Maine,2019
Real Estate/Rental,"$1,547,062",Maine,2019
Spoofing,"$61,704",Maine,2019
Tech Support,"$27,134",Maine,2019
Terrorism,$0,Maine,2019
Social Media,"$39,268",Maine,2019
Virtual Currency,"$5,940",Maine,2019
Advanced Fee,"$932,629",Maryland,2019
BEC/EAC,"$24,535,672",Maryland,2019
Charity,"$6,830",Maryland,2019
Civil Matter,"$859,807",Maryland,2019
Confidence Fraud/Romance,"$7,707,631",Maryland,2019
Corporate Data Breach,"$69,911",Maryland,2019
Credit Card Fraud,"$1,474,538",Maryland,2019
Crimes Against Children,$0,Maryland,2019
Criminal Forums,$0,Maryland,2019
Denial of Service/TDos,"$592,000",Maryland,2019
Employment,"$833,540",Maryland,2019
Extortion,"$1,400,198",Maryland,2019
Gambling,"$24,995",Maryland,2019
Government Impersonation,"$1,396,211",Maryland,2019
Hacktivist,$0,Maryland,2019
Harassment/Threats of Violence,"$945,939",Maryland,2019
Health Care Related,$0,Maryland,2019
IPR/Copyright and Counterfeit,"$92,036",Maryland,2019
Identity Theft,"$2,604,617",Maryland,2019
Investment,"$7,146,345",Maryland,2019
Lottery/Sweepstakes/Inheritance,"$227,350",Maryland,2019
Malware/Scareware/Virus,"$32,738",Maryland,2019
Misrepresentation,"$886,683",Maryland,2019
No Lead Value,$0,Maryland,2019
Non-payment/Non-Delivery,"$3,853,661",Maryland,2019
Other,"$450,656",Maryland,2019
Overpayment,"$874,213",Maryland,2019
Personal Data Breach,"$1,437,400",Maryland,2019
Phishing/Vishing/Smishing/Pharming,"$802,471",Maryland,2019
Ransomware,"$230,092",Maryland,2019
Re-shipping,"$41,873",Maryland,2019
Real Estate/Rental,"$2,645,936",Maryland,2019
Spoofing,"$5,220,583",Maryland,2019
Tech Support,"$866,331",Maryland,2019
Terrorism,"$3,000",Maryland,2019
Social Media,"$774,664",Maryland,2019
Virtual Currency,"$4,771,735",Maryland,2019
Advanced Fee,"$3,258,696",Massachusetts,2019
BEC/EAC,"$45,944,094",Massachusetts,2019
Charity,"$210,500",Massachusetts,2019
Civil Matter,"$6,839",Massachusetts,2019
Confidence Fraud/Romance,"$17,675,211",Massachusetts,2019
Corporate Data Breach,"$275,845",Massachusetts,2019
Credit Card Fraud,"$2,100,919",Massachusetts,2019
Crimes Against Children,$0,Massachusetts,2019
Criminal Forums,$0,Massachusetts,2019
Denial of Service/TDos,$0,Massachusetts,2019
Employment,"$921,151",Massachusetts,2019
Extortion,"$3,567,804",Massachusetts,2019
Gambling,"$2,530",Massachusetts,2019
Government Impersonation,"$2,725,744",Massachusetts,2019
Hacktivist,"$125,000",Massachusetts,2019
Harassment/Threats of Violence,"$864,633",Massachusetts,2019
Health Care Related,"$15,035",Massachusetts,2019
IPR/Copyright and Counterfeit,"$306,944",Massachusetts,2019
Identity Theft,"$2,232,817",Massachusetts,2019
Investment,"$4,015,429",Massachusetts,2019
Lottery/Sweepstakes/Inheritance,"$1,718,750",Massachusetts,2019
Malware/Scareware/Virus,"$199,023",Massachusetts,2019
Misrepresentation,"$82,946",Massachusetts,2019
No Lead Value,$0,Massachusetts,2019
Non-payment/Non-Delivery,"$1,620,197",Massachusetts,2019
Other,"$10,670",Massachusetts,2019
Overpayment,"$1,800,692",Massachusetts,2019
Personal Data Breach,"$1,368,355",Massachusetts,2019
Phishing/Vishing/Smishing/Pharming,"$2,603,403",Massachusetts,2019
Ransomware,"$53,001",Massachusetts,2019
Re-shipping,$0,Massachusetts,2019
Real Estate/Rental,"$6,306,236",Massachusetts,2019
Spoofing,"$7,696,996",Massachusetts,2019
Tech Support,"$1,155,121",Massachusetts,2019
Terrorism,$0,Massachusetts,2019
Social Media,"$2,130,858",Massachusetts,2019
Virtual Currency,"$781,466",Massachusetts,2019
Advanced Fee,"$1,821,229",Michigan,2019
BEC/EAC,"$24,733,625",Michigan,2019
Charity,$150,Michigan,2019
Civil Matter,"$206,556",Michigan,2019
Confidence Fraud/Romance,"$6,384,635",Michigan,2019
Corporate Data Breach,"$1,676,824",Michigan,2019
Credit Card Fraud,"$1,268,257",Michigan,2019
Crimes Against Children,"$15,000",Michigan,2019
Criminal Forums,$0,Michigan,2019
Denial of Service/TDos,$61,Michigan,2019
Employment,"$1,494,511",Michigan,2019
Extortion,"$1,330,603",Michigan,2019
Gambling,"$2,200",Michigan,2019
Government Impersonation,"$1,865,054",Michigan,2019
Hacktivist,$0,Michigan,2019
Harassment/Threats of Violence,"$195,586",Michigan,2019
Health Care Related,"$10,422",Michigan,2019
IPR/Copyright and Counterfeit,"$23,053",Michigan,2019
Identity Theft,"$1,254,957",Michigan,2019
Investment,"$797,669",Michigan,2019
Lottery/Sweepstakes/Inheritance,"$1,064,864",Michigan,2019
Malware/Scareware/Virus,"$3,883",Michigan,2019
Misrepresentation,"$140,026",Michigan,2019
No Lead Value,$0,Michigan,2019
Non-payment/Non-Delivery,"$2,738,565",Michigan,2019
Other,"$55,628",Michigan,2019
Overpayment,"$2,042,697",Michigan,2019
Personal Data Breach,"$958,439",Michigan,2019
Phishing/Vishing/Smishing/Pharming,"$658,253",Michigan,2019
Ransomware,"$114,000",Michigan,2019
Re-shipping,"$73,500",Michigan,2019
Real Estate/Rental,"$3,051,828",Michigan,2019
Spoofing,"$2,597,286",Michigan,2019
Tech Support,"$962,494",Michigan,2019
Terrorism,$0,Michigan,2019
Social Media,"$1,220,365",Michigan,2019
Virtual Currency,"$917,361",Michigan,2019
Advanced Fee,"$781,885",Minnesota,2019
BEC/EAC,"$23,256,989",Minnesota,2019
Charity,"$20,622",Minnesota,2019
Civil Matter,"$16,018",Minnesota,2019
Confidence Fraud/Romance,"$6,846,879",Minnesota,2019
Corporate Data Breach,"$540,889",Minnesota,2019
Credit Card Fraud,"$1,519,643",Minnesota,2019
Crimes Against Children,$0,Minnesota,2019
Criminal Forums,$0,Minnesota,2019
Denial of Service/TDos,$0,Minnesota,2019
Employment,"$290,226",Minnesota,2019
Extortion,"$443,275",Minnesota,2019
Gambling,$460,Minnesota,2019
Government Impersonation,"$615,361",Minnesota,2019
Hacktivist,$0,Minnesota,2019
Harassment/Threats of Violence,"$151,387",Minnesota,2019
Health Care Related,"$50,410",Minnesota,2019
IPR/Copyright and Counterfeit,"$20,331",Minnesota,2019
Identity Theft,"$1,749,981",Minnesota,2019
Investment,"$1,142,274",Minnesota,2019
Lottery/Sweepstakes/Inheritance,"$375,749",Minnesota,2019
Malware/Scareware/Virus,"$2,239",Minnesota,2019
Misrepresentation,"$37,076",Minnesota,2019
No Lead Value,$0,Minnesota,2019
Non-payment/Non-Delivery,"$1,792,851",Minnesota,2019
Other,"$392,265",Minnesota,2019
Overpayment,"$1,067,620",Minnesota,2019
Personal Data Breach,"$362,468",Minnesota,2019
Phishing/Vishing/Smishing/Pharming,"$2,646,973",Minnesota,2019
Ransomware,"$51,100",Minnesota,2019
Re-shipping,"$1,497",Minnesota,2019
Real Estate/Rental,"$2,895,332",Minnesota,2019
Spoofing,"$8,735,130",Minnesota,2019
Tech Support,"$1,255,753",Minnesota,2019
Terrorism,$0,Minnesota,2019
Social Media,"$1,275,277",Minnesota,2019
Virtual Currency,"$1,097,573",Minnesota,2019
Advanced Fee,"$633,747",Mississippi,2019
BEC/EAC,"$5,846,230",Mississippi,2019
Charity,$5,Mississippi,2019
Civil Matter,$160,Mississippi,2019
Confidence Fraud/Romance,"$1,286,258",Mississippi,2019
Corporate Data Breach,"$88,634",Mississippi,2019
Credit Card Fraud,"$289,111",Mississippi,2019
Crimes Against Children,$0,Mississippi,2019
Criminal Forums,$0,Mississippi,2019
Denial of Service/TDos,$0,Mississippi,2019
Employment,"$42,032",Mississippi,2019
Extortion,"$441,968",Mississippi,2019
Gambling,$0,Mississippi,2019
Government Impersonation,"$222,000",Mississippi,2019
Hacktivist,$0,Mississippi,2019
Harassment/Threats of Violence,"$29,965",Mississippi,2019
Health Care Related,$478,Mississippi,2019
IPR/Copyright and Counterfeit,$539,Mississippi,2019
Identity Theft,"$212,729",Mississippi,2019
Investment,"$37,063",Mississippi,2019
Lottery/Sweepstakes/Inheritance,"$492,527",Mississippi,2019
Malware/Scareware/Virus,"$3,000",Mississippi,2019
Misrepresentation,"$28,581",Mississippi,2019
No Lead Value,$0,Mississippi,2019
Non-payment/Non-Delivery,"$738,550",Mississippi,2019
Other,"$9,197",Mississippi,2019
Overpayment,"$65,787",Mississippi,2019
Personal Data Breach,"$185,684",Mississippi,2019
Phishing/Vishing/Smishing/Pharming,"$34,504",Mississippi,2019
Ransomware,"$377,350",Mississippi,2019
Re-shipping,"$3,084",Mississippi,2019
Real Estate/Rental,"$323,735",Mississippi,2019
Spoofing,"$1,666,920",Mississippi,2019
Tech Support,"$149,926",Mississippi,2019
Terrorism,$0,Mississippi,2019
Social Media,"$650,990",Mississippi,2019
Virtual Currency,"$92,030",Mississippi,2019
Advanced Fee,"$2,511,708",Missouri,2019
BEC/EAC,"$10,285,655",Missouri,2019
Charity,$0,Missouri,2019
Civil Matter,"$21,235",Missouri,2019
Confidence Fraud/Romance,"$5,157,304",Missouri,2019
Corporate Data Breach,"$307,140",Missouri,2019
Credit Card Fraud,"$1,207,461",Missouri,2019
Crimes Against Children,$300,Missouri,2019
Criminal Forums,$0,Missouri,2019
Denial of Service/TDos,$0,Missouri,2019
Employment,"$267,338",Missouri,2019
Extortion,"$1,338,882",Missouri,2019
Gambling,$85,Missouri,2019
Government Impersonation,"$1,258,841",Missouri,2019
Hacktivist,$0,Missouri,2019
Harassment/Threats of Violence,"$61,123",Missouri,2019
Health Care Related,"$1,966",Missouri,2019
IPR/Copyright and Counterfeit,"$26,441",Missouri,2019
Identity Theft,"$972,504",Missouri,2019
Investment,"$3,708,495",Missouri,2019
Lottery/Sweepstakes/Inheritance,"$642,980",Missouri,2019
Malware/Scareware/Virus,$0,Missouri,2019
Misrepresentation,"$179,613",Missouri,2019
No Lead Value,$0,Missouri,2019
Non-payment/Non-Delivery,"$1,811,301",Missouri,2019
Other,"$56,452",Missouri,2019
Overpayment,"$732,905",Missouri,2019
Personal Data Breach,"$605,310",Missouri,2019
Phishing/Vishing/Smishing/Pharming,"$124,469",Missouri,2019
Ransomware,$0,Missouri,2019
Re-shipping,"$15,330",Missouri,2019
Real Estate/Rental,"$1,029,119",Missouri,2019
Spoofing,"$1,818,674",Missouri,2019
Tech Support,"$761,838",Missouri,2019
Terrorism,$0,Missouri,2019
Social Media,"$585,011",Missouri,2019
Virtual Currency,"$2,969,027",Missouri,2019
Advanced Fee,"$52,598",Montana,2019
BEC/EAC,"$2,497,998",Montana,2019
Charity,$0,Montana,2019
Civil Matter,"$40,869",Montana,2019
Confidence Fraud/Romance,"$3,609,397",Montana,2019
Corporate Data Breach,"$26,589",Montana,2019
Credit Card Fraud,"$544,046",Montana,2019
Crimes Against Children,$0,Montana,2019
Criminal Forums,$0,Montana,2019
Denial of Service/TDos,$0,Montana,2019
Employment,"$69,330",Montana,2019
Extortion,"$74,858",Montana,2019
Gambling,$0,Montana,2019
Government Impersonation,"$16,814",Montana,2019
Hacktivist,$0,Montana,2019
Harassment/Threats of Violence,"$40,900",Montana,2019
Health Care Related,"$1,200",Montana,2019
IPR/Copyright and Counterfeit,$198,Montana,2019
Identity Theft,"$694,391",Montana,2019
Investment,"$110,600",Montana,2019
Lottery/Sweepstakes/Inheritance,"$298,960",Montana,2019
Malware/Scareware/Virus,$0,Montana,2019
Misrepresentation,"$22,733",Montana,2019
No Lead Value,$0,Montana,2019
Non-payment/Non-Delivery,"$482,259",Montana,2019
Other,"$30,000",Montana,2019
Overpayment,"$286,477",Montana,2019
Personal Data Breach,"$72,950",Montana,2019
Phishing/Vishing/Smishing/Pharming,"$244,585",Montana,2019
Ransomware,"$18,366",Montana,2019
Re-shipping,$0,Montana,2019
Real Estate/Rental,"$143,611",Montana,2019
Spoofing,"$493,614",Montana,2019
Tech Support,"$89,646",Montana,2019
Terrorism,$0,Montana,2019
Social Media,"$175,114",Montana,2019
Virtual Currency,"$91,978",Montana,2019
Advanced Fee,"$626,238",Nebraska,2019
BEC/EAC,"$5,177,581",Nebraska,2019
Charity,$0,Nebraska,2019
Civil Matter,$74,Nebraska,2019
Confidence Fraud/Romance,"$942,695",Nebraska,2019
Corporate Data Breach,$450,Nebraska,2019
Credit Card Fraud,"$1,374,773",Nebraska,2019
Crimes Against Children,$0,Nebraska,2019
Criminal Forums,$0,Nebraska,2019
Denial of Service/TDos,$0,Nebraska,2019
Employment,"$28,032",Nebraska,2019
Extortion,"$118,778",Nebraska,2019
Gambling,"$50,000",Nebraska,2019
Government Impersonation,"$99,100",Nebraska,2019
Hacktivist,$0,Nebraska,2019
Harassment/Threats of Violence,"$3,299",Nebraska,2019
Health Care Related,$0,Nebraska,2019
IPR/Copyright and Counterfeit,"$46,506",Nebraska,2019
Identity Theft,"$1,419,745",Nebraska,2019
Investment,"$757,603",Nebraska,2019
Lottery/Sweepstakes/Inheritance,"$547,750",Nebraska,2019
Malware/Scareware/Virus,"$1,808",Nebraska,2019
Misrepresentation,"$14,892",Nebraska,2019
No Lead Value,$0,Nebraska,2019
Non-payment/Non-Delivery,"$388,005",Nebraska,2019
Other,"$3,738,809",Nebraska,2019
Overpayment,"$58,042",Nebraska,2019
Personal Data Breach,"$1,316,290",Nebraska,2019
Phishing/Vishing/Smishing/Pharming,"$9,094",Nebraska,2019
Ransomware,$0,Nebraska,2019
Re-shipping,$0,Nebraska,2019
Real Estate/Rental,"$290,736",Nebraska,2019
Spoofing,"$777,003",Nebraska,2019
Tech Support,"$333,939",Nebraska,2019
Terrorism,$0,Nebraska,2019
Social Media,"$95,450",Nebraska,2019
Virtual Currency,"$102,526",Nebraska,2019
Advanced Fee,"$808,854",Nevada,2019
BEC/EAC,"$16,336,581",Nevada,2019
Charity,$25,Nevada,2019
Civil Matter,"$904,663",Nevada,2019
Confidence Fraud/Romance,"$4,195,843",Nevada,2019
Corporate Data Breach,"$630,740",Nevada,2019
Credit Card Fraud,"$1,765,854",Nevada,2019
Crimes Against Children,"$1,111",Nevada,2019
